popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
41.083914,94.0,7.6,1662,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,1703
6.677925999999999,96.0,5.6,61,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,457
30.909699,128.0,7.1,612,2008,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,7,590
30.131498,101.0,6.4,703,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,1240
1.279106,87.0,4.5,10,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,835
5.650125,109.0,6.7,120,1985,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1695
59.194915,162.0,7.1,1546,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,12,500
30.397496000000004,127.0,6.3,513,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,11,7,1726
26.19909,112.0,6.1,588,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,15,1322
22.622453,111.0,5.7,543,2014,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,1422
20.333953,104.0,5.5,434,1994,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,800
17.88953,121.0,4.9,331,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1355
38.799596,98.0,6.4,1378,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,4,683
33.616115,106.0,5.2,914,2003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1071
14.970654,145.0,7.6,259,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1441
31.385257,139.0,7.0,767,1999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3,92
21.928025,97.0,6.7,475,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,6,350
10.475368,91.0,4.6,243,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1039
24.313684,122.0,7.0,432,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3,1152
28.725621000000004,140.0,6.8,582,1998,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,8,482
94.184658,117.0,7.9,4470,1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,16,1350
46.875375,87.0,6.9,2264,2007,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,386
26.134678,122.0,6.6,741,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,3,25
32.14444,103.0,7.1,688,2013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1165
34.005726,111.0,5.6,1645,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1469
19.708731,138.0,6.7,521,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,3,1316
13.707183,86.0,5.3,244,2009,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,10,3,819
6.665164,94.0,5.8,110,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,652
34.421696000000004,133.0,6.9,905,2010,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9,3,1235
5.100741,96.0,5.7,50,2012,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,844
2.733725,97.0,5.7,45,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,648
4.365196,95.0,6.1,77,2000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,2,1670
27.165222,92.0,6.0,680,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,723
38.634767,94.0,5.5,1269,2012,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,4,1613
27.683874,90.0,6.1,663,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1531
